15.12,319.867
15.13,319.474
15.14,319.081
15.15,318.688
15.16,318.297
15.17,317.905
15.18,317.514
15.19,317.124
15.2,316.734
15.21,316.345
15.22,315.956
15.23,315.567
15.24,315.179
15.25,314.792
15.26,314.405
15.27,314.018
15.28,313.632
15.29,313.246
15.3,312.861
15.31,312.477
15.32,312.093
15.33,311.709
15.34,311.326
15.35,310.943
15.36,310.561
15.37,310.179
15.38,309.797
15.39,309.417
15.4,309.036
15.41,308.656
15.42,308.277
15.43,307.898
15.44,307.519
15.45,307.141
15.46,306.764
15.47,306.387
15.48,306.01
15.49,305.634
15.5,305.258
15.51,304.883
15.52,304.508
15.53,304.134
15.54,303.76
15.55,303.387
15.56,303.014
15.57,302.641
15.58,302.269
15.59,301.898
15.6,301.527
15.61,301.156
15.62,300.786
15.63,300.416
15.64,300.047
15.65,299.678
15.66,299.31
15.67,298.942
15.68,298.575
15.69,298.208
15.7,297.841
15.71,297.475
15.72,297.11
15.73,296.744
15.74,296.38
15.75,296.015
15.76,295.652
15.77,295.288
15.78,294.925
15.79,294.563
15.8,294.201
15.81,293.839
15.82,293.478
15.83,293.118
15.84,292.757
15.85,292.398
15.86,292.038
15.87,291.679
15.88,291.321
15.89,290.963
15.9,290.605
15.91,290.248
15.92,289.892
15.93,289.535
15.94,289.18
15.95,288.824
15.96,288.469
15.97,288.115
15.98,287.761
15.99,287.407
16,287.054
16.01,286.701
16.02,286.349
16.03,285.997
16.04,285.646
16.05,285.295
16.06,284.944
16.07,284.594
16.08,284.244
16.09,283.895
16.1,283.546
16.11,283.198
16.12,282.85
16.13,282.502
16.14,282.155
16.15,281.809
16.16,281.462
16.17,281.117
16.18,280.771
16.19,280.426
16.2,280.082
16.21,279.738
16.22,279.394
16.23,279.051
16.24,278.708
16.25,278.365
16.26,278.023
16.27,277.682
16.28,277.341
16.29,277
16.3,276.66
16.31,276.32
16.32,275.98
16.33,275.641
16.34,275.303
16.35,274.965
16.36,274.627
16.37,274.289
16.38,273.952
16.39,273.616
16.4,273.28
16.41,272.944
16.42,272.609
16.43,272.274
16.44,271.94
16.45,271.605
16.46,271.272
16.47,270.939
16.48,270.606
16.49,270.273
16.5,269.941
16.51,269.61
16.52,269.279
16.53,268.948
16.54,268.618
16.55,268.288
16.56,267.958
16.57,267.629
16.58,267.3
16.59,266.972
16.6,266.644
16.61,266.317
16.62,265.99
16.63,265.663
16.64,265.337
16.65,265.011
16.66,264.685
16.67,264.36
16.68,264.035
16.69,263.711
16.7,263.387
16.71,263.064
16.72,262.741
16.73,262.418
16.74,262.096
16.75,261.774
16.76,261.452
16.77,261.131
16.78,260.811
16.79,260.49
16.8,260.171
